N	phi	epsd	delta	epsY	lamb	S	q
8000.0	0.01	7.1	0.25	0.27	2.24	1.4255135051036238	0.04261734585799009
8000.0	0.01	7.1	0.25	0.27	2.24	1.3558866788937485	0.04303722118664024
8000.0	0.01	7.1	0.25	0.27	2.24	1.288781988286628	0.04345709651529039
8000.0	0.01	7.1	0.25	0.27	2.24	1.2176671034106628	0.04387697184394053
8000.0	0.01	7.1	0.25	0.27	2.24	1.153127163321158	0.04429684717259068
8000.0	0.01	7.1	0.25	0.27	2.24	1.0986957768662324	0.044716722501240834
8000.0	0.01	7.1	0.25	0.27	2.24	1.033548090462385	0.04513659782989098
8000.0	0.01	7.1	0.25	0.27	2.24	0.980654456861407	0.04555647315854113
8000.0	0.01	7.1	0.25	0.27	2.24	0.936377853353354	0.04597634848719128
8000.0	0.01	7.1	0.25	0.27	2.24	0.8912048589355346	0.04639622381584143
8000.0	0.01	7.1	0.25	0.27	2.24	0.8558468574539155	0.04681609914449158
8000.0	0.01	7.1	0.25	0.27	2.24	0.8206248350795439	0.04723597447314172
8000.0	0.01	7.1	0.25	0.27	2.24	0.7920094158017689	0.04765584980179187
8000.0	0.01	7.1	0.25	0.27	2.24	0.7628180291284133	0.048075725130442025
8000.0	0.01	7.1	0.25	0.27	2.24	0.7405591161548669	0.048495600459092174
8000.0	0.01	7.1	0.25	0.27	2.24	0.7254991789483828	0.04891547578774232
8000.0	0.01	7.1	0.25	0.27	2.24	0.7114459361016139	0.049335351116392465
8000.0	0.01	7.1	0.25	0.27	2.24	0.6971332402772612	0.049755226445042613
8000.0	0.01	7.1	0.25	0.27	2.24	0.6875376745819182	0.05017510177369276
8000.0	0.01	7.1	0.25	0.27	2.24	0.6888085696694671	0.05059497710234291
8000.0	0.01	7.1	0.25	0.27	2.24	0.6813987726991351	0.05101485243099306
8000.0	0.01	7.1	0.25	0.27	2.24	0.6825352043064057	0.051434727759643216
8000.0	0.01	7.1	0.25	0.27	2.24	0.6840340170641033	0.051854603088293365
8000.0	0.01	7.1	0.25	0.27	2.24	0.6835142416832555	0.052274478416943514
8000.0	0.01	7.1	0.25	0.27	2.24	0.690452241530928	0.052694353745593656
8000.0	0.01	7.1	0.25	0.27	2.24	0.6982192231999322	0.053114229074243804
8000.0	0.01	7.1	0.25	0.27	2.24	0.7048182342794359	0.05353410440289395
8000.0	0.01	7.1	0.25	0.27	2.24	0.7129197289507258	0.0539539797315441
8000.0	0.01	7.1	0.25	0.27	2.24	0.7220837304873079	0.05437385506019425
8000.0	0.01	7.1	0.25	0.27	2.24	0.7275889219899302	0.05479373038884441
8000.0	0.01	7.1	0.25	0.27	2.24	0.7426330200267948	0.05521360571749454
8000.0	0.01	7.1	0.25	0.27	2.24	0.757183211727579	0.0556334810461447
8000.0	0.01	7.1	0.25	0.27	2.24	0.7719398299272537	0.05605335637479485
8000.0	0.01	7.1	0.25	0.27	2.24	0.7856815044666786	0.056473231703444995
8000.0	0.01	7.1	0.25	0.27	2.24	0.8031940284289817	0.056893107032095144
8000.0	0.01	7.1	0.25	0.27	2.24	0.8179536352078522	0.05731298236074529
8000.0	0.01	7.1	0.25	0.27	2.24	0.8322677928580392	0.05773285768939544
8000.0	0.01	7.1	0.25	0.27	2.24	0.8568372574210142	0.0581527330180456
8000.0	0.01	7.1	0.25	0.27	2.24	0.8780625934258977	0.05857260834669573
8000.0	0.01	7.1	0.25	0.27	2.24	0.8944769644145929	0.05899248367534589
8000.0	0.01	7.1	0.25	0.27	2.24	0.9130285563618826	0.05941235900399604
8000.0	0.01	7.1	0.25	0.27	2.24	0.9383437662178182	0.059832234332646186
8000.0	0.01	7.1	0.25	0.27	2.24	0.9519656086206799	0.060252109661296335
8000.0	0.01	7.1	0.25	0.27	2.24	0.9754423931448153	0.06067198498994648
8000.0	0.01	7.1	0.25	0.27	2.24	1.0007825379629676	0.061091860318596626
8000.0	0.01	7.1	0.25	0.27	2.24	1.0207822136311622	0.061511735647246775
8000.0	0.01	7.1	0.25	0.27	2.24	1.04087445120265	0.061931610975896924
8000.0	0.01	7.1	0.25	0.27	2.24	1.0598512547204741	0.06235148630454708
8000.0	0.01	7.1	0.25	0.27	2.24	1.0769031391619848	0.06277136163319723
8000.0	0.01	7.1	0.25	0.27	2.24	1.0976401262918851	0.06319123696184738
8000.0	0.01	7.1	0.25	0.27	2.24	1.1056327889759672	0.06361111229049753
8000.0	0.01	7.1	0.25	0.27	2.24	1.1197111841947542	0.06403098761914766
8000.0	0.01	7.1	0.25	0.27	2.24	1.133383528578515	0.06445086294779782
8000.0	0.01	7.1	0.25	0.27	2.24	1.1365273405754057	0.06487073827644797
8000.0	0.01	7.1	0.25	0.27	2.24	1.1487560037756261	0.06529061360509812
8000.0	0.01	7.1	0.25	0.27	2.24	1.1478718353969224	0.06571048893374827
8000.0	0.01	7.1	0.25	0.27	2.24	1.1544092495539826	0.06613036426239842
8000.0	0.01	7.1	0.25	0.27	2.24	1.1515888185101266	0.06655023959104855
8000.0	0.01	7.1	0.25	0.27	2.24	1.1458050002511047	0.0669701149196987
8000.0	0.01	7.1	0.25	0.27	2.24	1.1482629898666843	0.06738999024834885
8000.0	0.01	7.1	0.25	0.27	2.24	1.1416617621725076	0.06780986557699901
8000.0	0.01	7.1	0.25	0.27	2.24	1.1371273877506125	0.06822974090564916
8000.0	0.01	7.1	0.25	0.27	2.24	1.1291370552366669	0.06864961623429931
8000.0	0.01	7.1	0.25	0.27	2.24	1.1247799922125246	0.06906949156294946
8000.0	0.01	7.1	0.25	0.27	2.24	1.117333962060961	0.06948936689159961
8000.0	0.01	7.1	0.25	0.27	2.24	1.1015814989995583	0.06990924222024975
8000.0	0.01	7.1	0.25	0.27	2.24	1.0968994763102573	0.0703291175488999
8000.0	0.01	7.1	0.25	0.27	2.24	1.0963430434552268	0.07074899287755004
8000.0	0.01	7.1	0.25	0.27	2.24	1.0809733498839418	0.0711688682062002
8000.0	0.01	7.1	0.25	0.27	2.24	1.0774809608078764	0.07158874353485035
8000.0	0.01	7.1	0.25	0.27	2.24	1.0694375635775355	0.07200861886350049
8000.0	0.01	7.1	0.25	0.27	2.24	1.0654914327284115	0.07242849419215064
8000.0	0.01	7.1	0.25	0.27	2.24	1.055082745712412	0.07284836952080079
8000.0	0.01	7.1	0.25	0.27	2.24	1.053598691951758	0.07326824484945094
8000.0	0.01	7.1	0.25	0.27	2.24	1.0449079597305866	0.07368812017810109
8000.0	0.01	7.1	0.25	0.27	2.24	1.0452928054702797	0.07410799550675123
8000.0	0.01	7.1	0.25	0.27	2.24	1.0348902553397228	0.0745278708354014
8000.0	0.01	7.1	0.25	0.27	2.24	1.0333814566165993	0.07494774616405155
8000.0	0.01	7.1	0.25	0.27	2.24	1.0304559387645753	0.07536762149270168
8000.0	0.01	7.1	0.25	0.27	2.24	1.024188366945452	0.07578749682135183
8000.0	0.01	7.1	0.25	0.27	2.24	1.0218878736605335	0.07620737215000198
8000.0	0.01	7.1	0.25	0.27	2.24	1.0198940653797666	0.07662724747865213
8000.0	0.01	7.1	0.25	0.27	2.24	1.0072949631388273	0.07704712280730228
8000.0	0.01	7.1	0.25	0.27	2.24	0.9968997252845446	0.07746699813595243
8000.0	0.01	7.1	0.25	0.27	2.24	0.995362343126687	0.07788687346460257
8000.0	0.01	7.1	0.25	0.27	2.24	0.9930354132696212	0.07830674879325272
8000.0	0.01	7.1	0.25	0.27	2.24	0.9847585495156828	0.07872662412190287
8000.0	0.01	7.1	0.25	0.27	2.24	0.9807365355511731	0.07914649945055302
8000.0	0.01	7.1	0.25	0.27	2.24	0.9714318766487171	0.07956637477920317
8000.0	0.01	7.1	0.25	0.27	2.24	0.9657553738203621	0.07998625010785332
8000.0	0.01	7.1	0.25	0.27	2.24	0.9561100353933406	0.08040612543650347
8000.0	0.01	7.1	0.25	0.27	2.24	0.9529483382512186	0.08082600076515362
8000.0	0.01	7.1	0.25	0.27	2.24	0.9424849115713572	0.08124587609380378
8000.0	0.01	7.1	0.25	0.27	2.24	0.9417536122034852	0.08166575142245393
8000.0	0.01	7.1	0.25	0.27	2.24	0.929129667206141	0.08208562675110408
8000.0	0.01	7.1	0.25	0.27	2.24	0.9302254245385835	0.08250550207975421
8000.0	0.01	7.1	0.25	0.27	2.24	0.9302239079736316	0.08292537740840436
8000.0	0.01	7.1	0.25	0.27	2.24	0.920821165733	0.08334525273705451
8000.0	0.01	7.1	0.25	0.27	2.24	0.9230843641773444	0.08376512806570466
8000.0	0.01	7.1	0.25	0.27	2.24	0.9181111631368496	0.08418500339435481
8000.0	0.01	7.1	0.25	0.27	2.24	0.9171402345927873	0.08460487872300496
8000.0	0.01	7.1	0.25	0.27	2.24	0.9185396921533857	0.0850247540516551
8000.0	0.01	7.1	0.25	0.27	2.24	0.9191698091646535	0.08544462938030525
8000.0	0.01	7.1	0.25	0.27	2.24	0.9247562893567453	0.0858645047089554
8000.0	0.01	7.1	0.25	0.27	2.24	0.9254682925804342	0.08628438003760555
8000.0	0.01	7.1	0.25	0.27	2.24	0.9366457645100974	0.0867042553662557
8000.0	0.01	7.1	0.25	0.27	2.24	0.933937370747464	0.08712413069490585
8000.0	0.01	7.1	0.25	0.27	2.24	0.9429125891787554	0.08754400602355598
8000.0	0.01	7.1	0.25	0.27	2.24	0.9438449161754208	0.08796388135220613
8000.0	0.01	7.1	0.25	0.27	2.24	0.9531298151564611	0.08838375668085628
8000.0	0.01	7.1	0.25	0.27	2.24	0.964602618912769	0.08880363200950643
8000.0	0.01	7.1	0.25	0.27	2.24	0.9736755220502565	0.0892235073381566
8000.0	0.01	7.1	0.25	0.27	2.24	0.9943206171942548	0.08964338266680674
8000.0	0.01	7.1	0.25	0.27	2.24	0.9952638149354056	0.09006325799545689
8000.0	0.01	7.1	0.25	0.27	2.24	0.9909123130885189	0.09048313332410704
8000.0	0.01	7.1	0.25	0.27	2.24	1.0179071413004397	0.09090300865275719
8000.0	0.01	7.1	0.25	0.27	2.24	1.024093108891026	0.09132288398140734
8000.0	0.01	7.1	0.25	0.27	2.24	1.0133795444574865	0.09174275931005749
8000.0	0.01	7.1	0.25	0.27	2.24	1.019468884581949	0.09216263463870764
8000.0	0.01	7.1	0.25	0.27	2.24	1.0319860619667742	0.09258250996735778
8000.0	0.01	7.1	0.25	0.27	2.24	1.043134829883063	0.09300238529600793
8000.0	0.01	7.1	0.25	0.27	2.24	1.0456631115197779	0.09342226062465808
8000.0	0.01	7.1	0.25	0.27	2.24	1.0448241252645778	0.09384213595330822
8000.0	0.01	7.1	0.25	0.27	2.24	1.0543146172708042	0.09426201128195837
8000.0	0.01	7.1	0.25	0.27	2.24	1.048023978605681	0.09468188661060851
8000.0	0.01	7.1	0.25	0.27	2.24	1.048395826025347	0.09510176193925866
8000.0	0.01	7.1	0.25	0.27	2.24	1.041363947862537	0.09552163726790881
8000.0	0.01	7.1	0.25	0.27	2.24	1.0614838354267229	0.09594151259655898
8000.0	0.01	7.1	0.25	0.27	2.24	1.0522387241383584	0.09636138792520912
8000.0	0.01	7.1	0.25	0.27	2.24	1.0659002850729706	0.09678126325385927
8000.0	0.01	7.1	0.25	0.27	2.24	1.0574941375530733	0.09720113858250942
8000.0	0.01	7.1	0.25	0.27	2.24	1.0452625716700268	0.09762101391115957
8000.0	0.01	7.1	0.25	0.27	2.24	1.0742354094408484	0.09804088923980972
8000.0	0.01	7.1	0.25	0.27	2.24	1.036978462393382	0.09846076456845987
8000.0	0.01	7.1	0.25	0.27	2.24	1.031964979977196	0.09888063989711
8000.0	0.01	7.1	0.25	0.27	2.24	1.0378692268567757	0.09930051522576015
8000.0	0.01	7.1	0.25	0.27	2.24	1.0394178862370493	0.0997203905544103
8000.0	0.01	7.1	0.25	0.27	2.24	1.024018116721483	0.10014026588306045
8000.0	0.01	7.1	0.25	0.27	2.24	0.9948063311916339	0.1005601412117106
8000.0	0.01	7.1	0.25	0.27	2.24	1.0019329321867358	0.10098001654036075
8000.0	0.01	7.1	0.25	0.27	2.24	0.9890613238242638	0.1013998918690109
8000.0	0.01	7.1	0.25	0.27	2.24	1.0029904179606426	0.10181976719766105
8000.0	0.01	7.1	0.25	0.27	2.24	0.9925065860186821	0.1022396425263112
8000.0	0.01	7.1	0.25	0.27	2.24	0.9832976678037971	0.10265951785496136
8000.0	0.01	7.1	0.25	0.27	2.24	0.9996235790363284	0.1030793931836115
8000.0	0.01	7.1	0.25	0.27	2.24	0.9811432849996248	0.10349926851226166
8000.0	0.01	7.1	0.25	0.27	2.24	0.9807180983923278	0.1039191438409118
8000.0	0.01	7.1	0.25	0.27	2.24	1.0295326309975654	0.10433901916956195
8000.0	0.01	7.1	0.25	0.27	2.24	1.053292804474822	0.1047588944982121
8000.0	0.01	7.1	0.25	0.27	2.24	0.984644887632108	0.10517876982686224
8000.0	0.01	7.1	0.25	0.27	2.24	1.032508139458642	0.10559864515551239
8000.0	0.01	7.1	0.25	0.27	2.24	1.0464783433028595	0.10601852048416253
8000.0	0.01	7.1	0.25	0.27	2.24	0.9859101418168911	0.10643839581281268
8000.0	0.01	7.1	0.25	0.27	2.24	1.0439451211840185	0.10685827114146283
8000.0	0.01	7.1	0.25	0.27	2.24	0.9949538896937373	0.10727814647011298
8000.0	0.01	7.1	0.25	0.27	2.24	1.2327576225176309	0.10769802179876313
8000.0	0.01	7.1	0.25	0.27	2.24	0.9478910196757425	0.10811789712741328
8000.0	0.01	7.1	0.25	0.27	2.24	0.895983347056232	0.10853777245606343
8000.0	0.05	4.89	0.25	0.27	2.24	12.915007979867662	0.001076964982989195
8000.0	0.05	4.89	0.25	0.27	2.24	16.325385139943307	0.0017949416383153248
8000.0	0.05	4.89	0.25	0.27	2.24	19.960386160534693	0.002512918293641455
8000.0	0.05	4.89	0.25	0.27	2.24	26.74065508657335	0.0032308949489675853
8000.0	0.05	4.89	0.25	0.27	2.24	24.3164501986195	0.003948871604293715
8000.0	0.05	4.89	0.25	0.27	2.24	22.201724179206785	0.004666848259619845
8000.0	0.05	4.89	0.25	0.27	2.24	16.274402389544473	0.005384824914945976
8000.0	0.05	4.89	0.25	0.27	2.24	10.349410547870683	0.006102801570272105
8000.0	0.05	4.89	0.25	0.27	2.24	7.216029331379411	0.006820778225598237
8000.0	0.05	4.89	0.25	0.27	2.24	4.238368070369895	0.0075387548809243655
8000.0	0.05	4.89	0.25	0.27	2.24	2.8883507146868417	0.008256731536250495
8000.0	0.05	4.89	0.25	0.27	2.24	1.8230534617041347	0.008974708191576626
8000.0	0.05	4.89	0.25	0.27	2.24	1.197591613948332	0.009692684846902755
8000.0	0.05	4.89	0.25	0.27	2.24	0.7571559465798804	0.010410661502228887
8000.0	0.05	4.89	0.25	0.27	2.24	0.5355502976220258	0.011128638157555017
8000.0	0.05	4.89	0.25	0.27	2.24	0.40378834355509996	0.011846614812881144
8000.0	0.05	4.89	0.25	0.27	2.24	0.354889585633071	0.012564591468207275
8000.0	0.05	4.89	0.25	0.27	2.24	0.33493584643956964	0.013282568123533407
8000.0	0.05	4.89	0.25	0.27	2.24	0.32808519235422556	0.014000544778859536
8000.0	0.05	4.89	0.25	0.27	2.24	0.31202720669021733	0.014718521434185665
8000.0	0.05	4.89	0.25	0.27	2.24	0.3073905677014861	0.015436498089511797
8000.0	0.05	4.89	0.25	0.27	2.24	0.3034277855402162	0.01615447474483793
8000.0	0.05	4.89	0.25	0.27	2.24	0.267933226617977	0.016872451400164055
8000.0	0.05	4.89	0.25	0.27	2.24	0.2383511843438863	0.017590428055490187
8000.0	0.05	4.89	0.25	0.27	2.24	0.23529463905069353	0.018308404710816316
8000.0	0.05	4.89	0.25	0.27	2.24	0.22735101062142118	0.019026381366142445
8000.0	0.05	4.89	0.25	0.27	2.24	0.22100485961253405	0.019744358021468577
8000.0	0.05	4.89	0.25	0.27	2.24	0.21160885355894493	0.020462334676794706
8000.0	0.05	4.89	0.25	0.27	2.24	0.21339918009493775	0.021180311332120838
8000.0	0.05	4.89	0.25	0.27	2.24	0.22184734772905226	0.021898287987446963
8000.0	0.05	4.89	0.25	0.27	2.24	0.22358952517953443	0.022616264642773096
8000.0	0.05	4.89	0.25	0.27	2.24	0.22542575366941972	0.023334241298099228
8000.0	0.05	4.89	0.25	0.27	2.24	0.23990259656202434	0.02405221795342536
8000.0	0.05	4.89	0.25	0.27	2.24	0.24137850112082454	0.024770194608751486
8000.0	0.05	4.89	0.25	0.27	2.24	0.2556240918940224	0.025488171264077618
8000.0	0.05	4.89	0.25	0.27	2.24	0.26661815148441464	0.026206147919403747
8000.0	0.05	4.89	0.25	0.27	2.24	0.27965529511090975	0.026924124574729875
8000.0	0.05	4.89	0.25	0.27	2.24	0.29144653578188745	0.027642101230056008
8000.0	0.05	4.89	0.25	0.27	2.24	0.3155482387843306	0.028360077885382137
8000.0	0.05	4.89	0.25	0.27	2.24	0.3469681746049344	0.02907805454070827
8000.0	0.05	4.89	0.25	0.27	2.24	0.39024407542983525	0.029796031196034398
8000.0	0.05	4.89	0.25	0.27	2.24	0.4591269208669776	0.030514007851360526
8000.0	0.05	4.89	0.25	0.27	2.24	0.5324864980275542	0.03123198450668666
8000.0	0.05	4.89	0.25	0.27	2.24	0.6441620786574419	0.031949961162012784
8000.0	0.05	4.89	0.25	0.27	2.24	0.7990348132455449	0.03266793781733892
8000.0	0.05	4.89	0.25	0.27	2.24	0.959748608617111	0.03338591447266505
8000.0	0.05	4.89	0.25	0.27	2.24	1.1694159324335587	0.03410389112799118
8000.0	0.05	4.89	0.25	0.27	2.24	1.3965194284763756	0.034821867783317306
8000.0	0.05	4.89	0.25	0.27	2.24	1.6343029597249725	0.035539844438643435
8000.0	0.05	4.89	0.25	0.27	2.24	1.8824400661029375	0.03625782109396957
8000.0	0.05	4.89	0.25	0.27	2.24	2.103726406623179	0.03697579774929569
8000.0	0.05	4.89	0.25	0.27	2.24	2.259363811432542	0.03769377440462183
8000.0	0.05	4.89	0.25	0.27	2.24	2.3317247708026763	0.03841175105994796
8000.0	0.05	4.89	0.25	0.27	2.24	2.342178685661403	0.03912972771527409
8000.0	0.05	4.89	0.25	0.27	2.24	2.2739686731606175	0.03984770437060022
8000.0	0.05	4.89	0.25	0.27	2.24	2.095888968948026	0.04056568102592635
8000.0	0.05	4.89	0.25	0.27	2.24	1.8705635276601487	0.04128365768125247
8000.0	0.05	4.89	0.25	0.27	2.24	1.662319631514901	0.042001634336578615
8000.0	0.05	4.89	0.25	0.27	2.24	1.4293769717240505	0.04271961099190474
8000.0	0.05	4.89	0.25	0.27	2.24	1.2349238771515185	0.043437587647230866
8000.0	0.05	4.89	0.25	0.27	2.24	1.0682886480025966	0.044155564302557
8000.0	0.05	4.89	0.25	0.27	2.24	0.9151893348382641	0.044873540957883123
8000.0	0.05	4.89	0.25	0.27	2.24	0.7972298094553533	0.04559151761320926
8000.0	0.05	4.89	0.25	0.27	2.24	0.7191073386472613	0.04630949426853539
8000.0	0.05	4.89	0.25	0.27	2.24	0.6679091618887808	0.047027470923861524
8000.0	0.05	4.89	0.25	0.27	2.24	0.632836028811667	0.047745447579187646
8000.0	0.05	4.89	0.25	0.27	2.24	0.6109771586542571	0.04846342423451378
8000.0	0.05	4.89	0.25	0.27	2.24	0.6127253308979524	0.04918140088983991
8000.0	0.05	4.89	0.25	0.27	2.24	0.6008771735586514	0.04989937754516603
8000.0	0.05	4.89	0.25	0.27	2.24	0.6127197428517276	0.050617354200492175
8000.0	0.05	4.89	0.25	0.27	2.24	0.608021751201569	0.0513353308558183
8000.0	0.05	4.89	0.25	0.27	2.24	0.6131529436234531	0.05205330751114443
8000.0	0.05	4.89	0.25	0.27	2.24	0.6089470130337702	0.05277128416647056
8000.0	0.05	4.89	0.25	0.27	2.24	0.6115111571712124	0.05348926082179669
8000.0	0.05	4.89	0.25	0.27	2.24	0.6094478463010684	0.05420723747712282
8000.0	0.05	4.89	0.25	0.27	2.24	0.6040458099758924	0.05492521413244894
8000.0	0.05	4.89	0.25	0.27	2.24	0.6120598864303957	0.05564319078777508
8000.0	0.05	4.89	0.25	0.27	2.24	0.6132520349871854	0.056361167443101205
8000.0	0.05	4.89	0.25	0.27	2.24	0.6382219295126973	0.05707914409842735
8000.0	0.05	4.89	0.25	0.27	2.24	0.6655473981483379	0.05779712075375347
8000.0	0.05	4.89	0.25	0.27	2.24	0.7000859543365364	0.0585150974090796
8000.0	0.05	4.89	0.25	0.27	2.24	0.7458057813481672	0.05923307406440573
8000.0	0.05	4.89	0.25	0.27	2.24	0.7978851562804061	0.059951050719731856
8000.0	0.05	4.89	0.25	0.27	2.24	0.8547521138212876	0.06066902737505799
8000.0	0.05	4.89	0.25	0.27	2.24	0.9214311400679539	0.061387004030384114
8000.0	0.05	4.89	0.25	0.27	2.24	1.0000423931949884	0.06210498068571026
8000.0	0.05	4.89	0.25	0.27	2.24	1.0569952014911463	0.06282295734103638
8000.0	0.05	4.89	0.25	0.27	2.24	1.1177688604700218	0.06354093399636251
8000.0	0.05	4.89	0.25	0.27	2.24	1.1736316595812903	0.06425891065168864
8000.0	0.05	4.89	0.25	0.27	2.24	1.2261970042002301	0.06497688730701476
8000.0	0.05	4.89	0.25	0.27	2.24	1.2650379032850878	0.06569486396234091
8000.0	0.05	4.89	0.25	0.27	2.24	1.281483096156789	0.06641284061766703
8000.0	0.05	4.89	0.25	0.27	2.24	1.3248223959552543	0.06713081727299317
8000.0	0.05	4.89	0.25	0.27	2.24	1.335264026835331	0.06784879392831929
8000.0	0.05	4.89	0.25	0.27	2.24	1.3524137701059993	0.06856677058364542
8000.0	0.05	4.89	0.25	0.27	2.24	1.3504492433914836	0.06928474723897154
8000.0	0.05	4.89	0.25	0.27	2.24	1.359274747081194	0.07000272389429768
8000.0	0.05	4.89	0.25	0.27	2.24	1.3477621176998513	0.07072070054962382
8000.0	0.05	4.89	0.25	0.27	2.24	1.3356778464924677	0.07143867720494994
8000.0	0.05	4.89	0.25	0.27	2.24	1.3058612454977345	0.07215665386027607
8000.0	0.05	4.89	0.25	0.27	2.24	1.2758921599801776	0.0728746305156022
8000.0	0.05	4.89	0.25	0.27	2.24	1.2361019874843282	0.07359260717092835
8000.0	0.05	4.89	0.25	0.27	2.24	1.1940606897759745	0.07431058382625447
8000.0	0.05	4.89	0.25	0.27	2.24	1.147772453812053	0.07502856048158059
8000.0	0.05	4.89	0.25	0.27	2.24	1.104605331464821	0.07574653713690672
8000.0	0.05	4.89	0.25	0.27	2.24	1.0494999801677962	0.07646451379223285
8000.0	0.05	4.89	0.25	0.27	2.24	0.9951051555395897	0.07718249044755898
8000.0	0.05	4.89	0.25	0.27	2.24	0.9529066411133352	0.0779004671028851
8000.0	0.05	4.89	0.25	0.27	2.24	0.9041620389257439	0.07861844375821125
8000.0	0.05	4.89	0.25	0.27	2.24	0.8688954283777398	0.07933642041353738
8000.0	0.05	4.89	0.25	0.27	2.24	0.8232913717546774	0.0800543970688635
8000.0	0.05	4.89	0.25	0.27	2.24	0.795447305731999	0.08077237372418963
8000.0	0.05	4.89	0.25	0.27	2.24	0.7757525590933494	0.08149035037951577
8000.0	0.05	4.89	0.25	0.27	2.24	0.7581419585265885	0.08220832703484188
8000.0	0.05	4.89	0.25	0.27	2.24	0.7481374117556019	0.08292630369016801
8000.0	0.05	4.89	0.25	0.27	2.24	0.7460341170408055	0.08364428034549416
8000.0	0.05	4.89	0.25	0.27	2.24	0.7452208521585388	0.08436225700082028
8000.0	0.05	4.89	0.25	0.27	2.24	0.7523051341895789	0.0850802336561464
8000.0	0.05	4.89	0.25	0.27	2.24	0.766607008166507	0.08579821031147254
8000.0	0.05	4.89	0.25	0.27	2.24	0.778103742369539	0.08651618696679869
8000.0	0.05	4.89	0.25	0.27	2.24	0.7924229607143858	0.08723416362212479
8000.0	0.05	4.89	0.25	0.27	2.24	0.812841081933219	0.08795214027745094
8000.0	0.05	4.89	0.25	0.27	2.24	0.8337119703256776	0.08867011693277707
8000.0	0.05	4.89	0.25	0.27	2.24	0.8498110264165081	0.08938809358810319
8000.0	0.05	4.89	0.25	0.27	2.24	0.8742127648824625	0.09010607024342931
8000.0	0.05	4.89	0.25	0.27	2.24	0.912357375912848	0.09082404689875545
8000.0	0.05	4.89	0.25	0.27	2.24	0.9509898488017056	0.0915420235540816
8000.0	0.05	4.89	0.25	0.27	2.24	0.9885965816348832	0.0922600002094077
8000.0	0.05	4.89	0.25	0.27	2.24	1.0269856365500023	0.09297797686473384
8000.0	0.05	4.89	0.25	0.27	2.24	1.0751718838299273	0.09369595352005998
8000.0	0.05	4.89	0.25	0.27	2.24	1.1227468847991071	0.0944139301753861
8000.0	0.05	4.89	0.25	0.27	2.24	1.1655046867508083	0.09513190683071222
8000.0	0.05	4.89	0.25	0.27	2.24	1.2066961392184687	0.09584988348603836
8000.0	0.05	4.89	0.25	0.27	2.24	1.232609872006228	0.09656786014136451
8000.0	0.05	4.89	0.25	0.27	2.24	1.254218736603082	0.09728583679669062
8000.0	0.05	4.89	0.25	0.27	2.24	1.2482061314474633	0.09800381345201675
8000.0	0.05	4.89	0.25	0.27	2.24	1.2406261408981045	0.09872179010734289
8000.0	0.05	4.89	0.25	0.27	2.24	1.211960504249494	0.09943976676266901
8000.0	0.05	4.89	0.25	0.27	2.24	1.171696130895255	0.10015774341799513
8000.0	0.05	4.89	0.25	0.27	2.24	1.1258494134409318	0.10087572007332128
8000.0	0.05	4.89	0.25	0.27	2.24	1.08266264102696	0.10159369672864742
8000.0	0.05	4.89	0.25	0.27	2.24	1.0501994703809088	0.10231167338397353
8000.0	0.05	4.89	0.25	0.27	2.24	1.0042807004971257	0.10302965003929966
8000.0	0.05	4.89	0.25	0.27	2.24	0.987590965613472	0.1037476266946258
8000.0	0.05	4.89	0.25	0.27	2.24	0.9675407031715851	0.10446560334995192
8000.0	0.05	4.89	0.25	0.27	2.24	0.9586182015348437	0.10518358000527804
8000.0	0.05	4.89	0.25	0.27	2.24	0.9532697673630717	0.10590155666060419
8000.0	0.05	4.89	0.25	0.27	2.24	0.9574529758593817	0.10661953331593033
8000.0	0.05	4.89	0.25	0.27	2.24	0.9547851114153536	0.10733750997125643
8000.0	0.05	4.89	0.25	0.27	2.24	0.966160259601302	0.10805548662658257
